treat,age,hisp,black,married,educ,nodegr,re19,re20,re22
0,20,1,0,1,7.8,0,57095,57732,31812
1,42,0,0,0,13.0,0,54577,55237,48152
1,31,0,0,1,13.0,0,58584,58959,45234
1,64,0,1,1,8.0,0,40948,40564,40619
0,31,0,1,1,9.0,0,51584,50433,43196
1,28,0,0,1,10.0,0,42326,42459,42171
0,21,1,1,1,11.8,0,37980,38169,36665
1,56,0,0,0,12.0,0,44934,44846,46496
0,37,0,0,1,8.0,0,23741,25071,40772
0,44,0,0,1,13.0,0,44132,41985,47696
0,51,0,0,1,9.0,0,24826,24447,36546
1,57,0,1,1,11.0,0,30472,30573,44952
1,22,0,0,1,13.0,1,20694,20266,37891
1,37,1,0,1,11.8,0,45018,45869,31458
0,25,1,1,1,10.8,0,44634,45807,37117
0,28,0,0,1,13.0,0,29207,28803,38702
0,51,0,0,0,12.0,0,25143,24841,46074
1,24,0,1,1,10.0,0,31911,33549,47659
1,40,0,1,1,13.0,0,25505,23759,32411
0,25,0,0,1,8.0,0,48673,48128,40705
1,58,1,0,0,11.8,0,49875,50644,49670
1,62,1,0,0,7.8,0,39215,38285,50514
0,58,1,0,0,6.8,0,30812,32160,39981
0,64,0,1,0,12.0,0,38213,38836,45273
1,59,0,0,1,9.0,0,52089,52065,42772
0,26,0,0,1,11.0,1,30550,32130,42109
1,29,0,0,1,10.0,0,49628,50185,40752
1,54,0,0,1,10.0,0,52198,52514,40794
0,39,0,1,0,13.0,0,56642,55863,38937
1,24,1,1,1,8.8,0,51491,51147,47838
1,60,0,0,0,9.0,0,58434,58727,45966
1,32,1,1,1,7.8,1,40811,41884,42619
1,51,0,0,0,10.0,0,20182,17753,45342
0,49,0,1,0,8.0,0,50338,49491,42751
0,32,1,1,1,12.8,1,25893,25805,41310
0,22,0,0,1,11.0,0,54418,54981,41010
0,61,1,0,1,11.8,0,33335,32536,45778
0,57,0,0,0,8.0,0,37061,36619,48450
1,57,0,0,0,10.0,0,50194,50258,44394
1,51,0,0,1,8.0,0,28638,29234,44474
1,55,1,0,1,12.8,0,53197,52177,46414
0,35,0,0,1,11.0,0,33587,33993,33572
0,39,0,1,1,11.0,0,57001,56352,36231
0,34,0,0,1,9.0,0,43316,43380,35101
1,49,1,1,0,9.8,0,57126,55707,39366
0,51,0,0,1,7.0,0,35010,38069,41203
0,25,1,0,1,6.8,1,48261,47877,39867
0,18,1,0,0,9.8,1,31522,30972,35876
0,26,0,0,1,13.0,0,37120,37118,43637
0,49,0,1,0,9.0,0,59844,60211,46495
1,33,0,0,1,10.0,0,52023,51954,41265
1,46,0,0,1,13.0,0,25622,25661,44711
0,51,1,1,0,9.8,0,56189,55854,39903
0,43,0,0,0,11.0,0,39434,39318,39067
0,38,0,1,0,8.0,0,59582,58885,36240
0,49,0,1,0,9.0,0,40355,42628,41194
0,60,1,0,0,9.8,0,20152,19519,41118
1,41,0,0,1,13.0,0,20990,19290,41756
0,20,1,0,1,6.8,1,33855,33331,40060
1,27,0,1,1,8.0,0,31924,31778,36713
1,48,1,1,0,7.8,0,57910,58713,48000
1,40,0,1,1,10.0,0,49403,47927,43085
1,32,0,0,1,9.0,0,44485,44189,43879
0,38,0,1,0,13.0,0,58980,57739,41576
1,30,0,1,1,8.0,0,47583,47732,40980
0,43,0,0,0,10.0,0,54543,53327,49233
1,40,0,0,0,13.0,0,59911,59334,43974
0,38,1,0,0,7.8,0,52485,53355,47688
1,33,0,0,0,10.0,0,47038,47306,50727
1,41,1,0,1,11.8,0,30435,32465,44164
0,26,0,0,1,12.0,0,24768,25695,39051
1,40,0,1,0,9.0,0,34599,33339,49762
1,39,1,0,0,12.8,0,40696,40365,48859
1,50,0,0,0,11.0,0,54897,54372,46772
0,18,0,0,1,10.0,1,23161,24179,49110
0,45,0,0,0,8.0,0,54178,54141,36624
0,58,1,1,1,9.8,0,39457,38173,37958
0,62,0,0,0,7.0,0,45749,46017,43973
0,41,0,0,0,10.0,0,57399,59891,43328
1,38,1,1,1,9.8,0,36888,35203,40157
0,41,0,0,1,11.0,0,31226,31036,46858
0,28,0,0,1,11.0,0,26455,27447,37910
0,41,1,1,1,12.8,0,21895,20764,38417
1,61,0,1,1,8.0,0,22721,23371,45950
0,60,0,0,0,7.0,0,38025,37918,38670
1,38,1,0,1,8.8,1,23654,23195,42453
1,34,1,0,0,12.8,0,39649,40014,47579
1,33,0,0,0,7.0,0,57280,57510,47745
0,53,0,0,0,11.0,0,54646,54725,39736
1,46,0,1,0,10.0,0,42164,40576,48457
0,58,1,0,0,6.8,0,55762,54634,45507
0,42,0,0,1,13.0,0,28688,27168,42580
0,26,0,1,1,10.0,0,47920,47211,39285
1,61,0,0,0,13.0,0,43039,41739,44842
0,41,0,1,1,10.0,0,52144,53100,34592
1,36,0,0,1,8.0,0,51403,52066,42296
1,44,1,0,1,10.8,0,20639,20444,43590
1,42,1,1,0,12.8,0,49056,49764,40721
1,38,1,0,1,7.8,0,51141,50058,48775
1,41,0,0,0,12.0,0,42441,44526,44107
1,53,0,1,0,12.0,0,54871,55665,46050
0,32,0,0,0,9.0,0,27160,26245,43551
0,36,0,0,0,12.0,1,32649,32038,42341
1,57,0,1,0,7.0,0,52793,54446,40108
0,33,0,0,1,11.0,0,20074,20708,42834
0,53,1,0,1,10.8,0,25317,25404,40726
1,39,1,0,1,8.8,0,55427,55898,50942
1,57,0,0,0,12.0,0,20718,19518,46893
1,62,1,0,0,10.8,0,56646,57076,45043
0,38,0,0,1,7.0,0,48373,48781,41729
0,53,0,1,0,11.0,0,28216,28368,42493
0,34,0,0,1,10.0,0,37715,37227,48449
1,32,0,0,1,8.0,0,42118,42915,44905
0,45,1,1,0,9.8,0,40104,39843,41197
1,27,0,1,1,10.0,0,39936,39601,44923
0,26,1,0,1,12.8,0,48321,49308,38187
0,46,0,1,0,13.0,0,33664,33738,46566
0,22,0,0,1,9.0,1,24289,24333,43746
0,35,1,0,0,10.8,0,24248,23704,39506
0,54,0,0,0,12.0,0,34819,33269,49601
1,38,0,0,0,12.0,0,32791,33374,41141
0,38,0,0,1,11.0,0,47819,48594,31381
1,19,0,0,1,13.0,0,59178,59894,48145
0,58,0,1,0,11.0,0,45290,46212,38316
0,38,0,0,0,13.0,0,25181,25851,40263
1,46,1,0,0,8.8,0,44813,45616,46282
1,53,0,0,0,12.0,0,42460,41781,40167
1,36,0,1,0,12.0,0,22429,21219,45323
0,58,0,0,0,8.0,0,54610,54347,43739
0,37,1,0,0,8.8,0,53630,51954,39829
0,20,0,0,1,13.0,1,46904,47121,39356
0,60,1,0,0,12.8,0,38735,41076,41389
1,46,0,0,0,9.0,0,26618,26861,39649
0,47,0,0,1,10.0,0,38971,38746,44119
0,33,1,1,0,11.8,0,47181,48141,44262
0,31,1,0,1,11.8,0,54804,55468,46937
1,24,0,0,1,13.0,0,43051,40199,44022
1,21,0,1,0,9.0,1,29519,29516,36413
0,19,1,1,1,7.8,0,51156,52689,36637
0,43,0,0,0,11.0,0,59180,58875,41568
0,20,0,1,1,10.0,0,40367,39513,37910
1,25,0,0,1,11.0,0,33093,33480,41795
1,45,0,0,0,10.0,0,34613,35407,41911
1,33,0,0,1,12.0,0,30533,32046,48250
1,42,0,0,0,7.0,0,54511,52585,44746
1,47,0,0,1,9.0,0,36264,35032,47561
0,30,0,0,0,10.0,0,51092,50681,39958
0,31,0,0,1,12.0,1,58522,58369,49867
1,40,1,0,1,8.8,0,22806,21883,38440
0,56,0,1,0,7.0,0,53624,52244,35539
1,48,0,1,1,10.0,0,54329,54458,39054
1,46,0,1,0,11.0,0,34601,34932,43213
1,58,0,0,0,8.0,0,57203,57024,44538
1,64,1,0,0,8.8,0,38299,36345,43764
0,52,1,0,0,11.8,0,26276,26170,44021
0,45,0,0,1,12.0,0,43290,42462,44388
0,50,0,0,0,7.0,0,35465,34373,43870
0,48,0,0,1,10.0,0,27439,26643,46386
1,44,0,1,1,7.0,0,28250,27315,41132
1,37,1,0,0,6.8,0,56777,57682,40089
0,37,0,1,0,8.0,0,54571,53647,41141
0,38,1,0,1,12.8,0,44838,44971,42919
1,28,1,1,1,8.8,0,20307,21167,41435
1,26,1,0,0,10.8,0,54477,54035,44922
1,37,0,1,0,8.0,0,40735,40940,29911
0,63,0,1,1,9.0,0,41379,40736,44610
1,31,1,0,1,9.8,0,41517,41047,39960
0,32,1,0,1,12.8,0,57436,56578,37514
1,42,0,0,1,12.0,0,54231,53957,45808
1,58,0,1,0,13.0,0,47227,47691,44004
1,30,0,0,1,7.0,0,51538,51122,42263
1,34,0,0,1,9.0,0,51227,51723,39329
1,51,1,0,0,7.8,0,54290,54056,46288
1,28,0,0,1,11.0,0,39567,39249,35417
1,22,1,0,1,6.8,0,50105,48053,35170
1,64,1,1,0,10.8,0,32039,32530,41941
0,58,0,0,0,7.0,0,36264,37390,38013
0,41,0,0,1,10.0,0,58973,60160,39103
0,62,1,0,1,10.8,0,31984,32805,44807
1,39,1,0,1,9.8,0,57061,58052,46977
0,54,1,0,1,10.8,0,24275,24499,34705
1,35,0,0,1,11.0,0,57349,56783,43096
0,47,0,0,1,13.0,0,23516,23886,41549
0,37,0,0,1,10.0,0,26904,26751,47839
1,46,0,1,1,9.0,0,35196,35272,40858
1,58,0,0,0,12.0,0,48627,48018,52986
1,50,0,1,1,11.0,0,23081,23785,47726
1,35,0,1,1,7.0,0,32359,34037,38662
1,33,0,0,1,10.0,0,28029,28230,43719
1,25,0,1,1,12.0,1,40720,41350,36600
1,63,1,0,0,8.8,0,45080,45116,46843
0,44,0,0,0,10.0,0,29430,27972,45240
0,62,0,0,0,7.0,0,54682,52983,50364
1,23,1,0,1,11.8,1,45486,45244,41790
1,26,0,1,1,7.0,0,55851,56031,38735
0,26,0,0,1,7.0,0,48459,47138,33513
1,51,1,0,1,6.8,0,28121,29145,41475
0,61,0,0,0,10.0,0,48990,49091,44627
0,42,0,0,1,9.0,0,43838,43821,43959
0,40,0,1,1,7.0,0,46280,45223,38007
1,53,1,1,0,10.8,0,29557,29562,50999
0,48,1,0,0,9.8,0,45620,46856,49250
1,43,1,0,1,6.8,0,22257,23028,41716
1,29,1,0,0,9.8,0,28358,28064,47042
1,43,0,0,1,12.0,0,25168,24205,43098
1,20,0,1,1,10.0,0,37896,38593,37008
0,55,0,0,0,9.0,0,32012,32236,38334
0,64,0,1,0,13.0,0,25529,25934,45497
0,63,1,0,0,10.8,0,20586,20304,45609
1,43,0,0,1,7.0,0,27654,27800,43382
1,22,0,0,0,8.0,0,34317,34035,43947
0,22,1,0,1,8.8,0,34704,33883,36001
0,56,0,0,1,7.0,0,38863,39442,52714
0,61,1,0,0,12.8,0,57590,58557,46981
0,22,1,0,1,9.8,1,31604,31142,41337
0,29,0,0,1,7.0,1,35113,35499,38268
0,44,0,0,1,12.0,0,40491,42461,40697
0,57,0,1,0,7.0,0,51471,51505,35669
0,58,1,0,0,10.8,0,44938,45997,44675
1,52,0,1,0,10.0,0,57554,57393,46964
1,53,1,0,1,9.8,0,20863,22482,44774
0,38,0,1,1,10.0,0,46323,45388,38321
0,54,1,0,1,11.8,0,52440,52318,45613
1,64,0,0,0,8.0,0,33519,33696,41697
1,51,0,0,0,13.0,0,25845,25182,44163
1,30,0,0,1,10.0,0,20496,18844,44500
1,36,0,0,0,7.0,0,58802,59144,46826
0,30,0,0,1,13.0,1,45811,46129,47009
0,38,1,0,1,9.8,0,44385,44519,38398
1,43,0,0,1,9.0,0,21691,21255,38680
0,24,0,0,1,8.0,0,32119,30765,34782
0,32,0,1,0,13.0,0,52019,51382,37750
0,32,0,0,0,13.0,0,45795,46559,43267
1,50,0,0,1,10.0,0,24186,25106,43214
0,38,1,0,0,12.8,0,44873,44116,36530
1,62,0,0,0,9.0,0,45112,46412,51282
1,39,0,0,0,12.0,0,20057,18096,40772
0,24,0,0,1,7.0,0,39390,36994,40069
0,25,0,0,1,9.0,1,51270,53520,39555
1,33,0,0,0,11.0,0,35003,34730,39380
1,49,0,0,0,10.0,0,20799,21419,42929
1,61,0,0,0,7.0,0,31268,31119,49514
1,34,0,0,1,10.0,1,42912,41660,47347
1,57,1,0,0,7.8,0,31631,30940,39521
0,25,0,1,1,7.0,0,21145,20321,35092
1,43,1,1,1,6.8,0,35963,34357,43140
1,51,1,0,0,9.8,0,39681,40908,43887
1,47,0,0,0,11.0,0,51993,53954,43852
0,39,1,0,1,9.8,0,43675,44288,47240
1,59,1,1,0,11.8,0,49287,49238,43424
1,18,1,1,1,11.8,0,44878,45468,42875
1,22,0,0,0,10.0,1,59486,60049,40121
0,55,0,0,0,12.0,0,40331,40548,41289
1,38,0,0,0,10.0,0,21261,21836,38263
1,57,1,0,0,8.8,0,33713,32793,42566
0,18,0,0,1,7.0,0,33890,34702,42347
0,27,0,1,1,9.0,0,54197,53978,41791
0,46,1,1,1,12.8,0,41031,40974,42507
1,55,1,1,1,8.8,0,27731,26654,40192
1,59,0,0,0,12.0,0,20546,20378,49513
0,60,0,0,0,10.0,0,31779,33580,40978
1,23,0,0,1,10.0,0,54149,54356,50916
1,37,0,1,1,7.0,0,53014,52482,40452
0,52,0,0,0,12.0,0,53966,54905,41276
1,29,1,1,1,11.8,0,37114,36816,47263
1,62,1,0,0,12.8,0,51609,52025,53155
1,33,0,1,1,7.0,0,20850,20867,37331
1,48,1,0,1,10.8,0,58437,56071,45349
0,38,0,0,1,13.0,0,32556,32339,38036
0,62,0,1,0,12.0,0,51213,51128,37495
1,33,0,1,0,13.0,0,39740,38651,52085
1,41,0,1,1,8.0,0,46682,45947,36735
0,48,1,1,1,8.8,0,42652,42776,41791
0,41,0,0,1,10.0,0,20142,20524,48912
0,53,1,1,0,8.8,0,38038,39195,39983
0,55,0,0,0,11.0,0,50966,51135,45256
0,50,0,0,0,8.0,0,45797,44909,44462
1,48,1,0,0,7.8,0,50712,51355,43276
0,37,0,0,0,10.0,0,44178,44141,36766
1,30,0,0,1,11.0,0,33496,33291,46710
1,42,0,0,0,8.0,0,45949,44467,44872
1,45,1,1,1,10.8,0,22280,20849,43281
1,61,1,0,1,9.8,0,30585,29551,40874
1,34,0,0,0,7.0,1,58974,59787,48558
0,32,0,1,0,12.0,0,25037,23016,35747
1,42,0,1,0,11.0,0,55884,55900,41286
1,62,1,0,0,10.8,0,20687,22557,36305
0,26,1,0,1,6.8,1,56783,55942,35239
0,18,0,0,1,13.0,0,56256,55206,39704
1,55,0,1,0,8.0,0,53356,55150,43479
0,56,0,0,0,13.0,0,24530,24899,38198
1,58,0,0,0,12.0,0,52806,52605,45552
1,29,1,1,0,8.8,1,23291,23287,37931
0,49,0,1,0,8.0,0,37310,38176,38148
0,57,1,0,1,7.8,0,46702,47963,44348
1,51,0,0,0,12.0,0,38738,37033,47951
1,47,1,1,1,6.8,0,49346,47992,38708
0,34,1,0,1,7.8,0,45792,45242,39837
0,52,1,0,1,6.8,0,22644,23195,45012
0,53,0,0,0,11.0,0,54665,53972,47293
1,42,0,1,1,10.0,0,27674,27833,39625
0,18,0,0,1,7.0,0,53186,55043,39639
0,64,0,0,0,10.0,0,48294,48146,43609
1,50,0,1,0,7.0,0,43699,45720,46624
0,32,1,0,0,7.8,0,25478,26472,31281
1,19,1,0,1,11.8,0,46607,47231,40629
0,25,0,0,1,8.0,0,58132,57299,40167
0,31,0,0,1,9.0,0,56648,56512,36867
1,36,0,0,0,9.0,0,52832,51245,38780
1,47,0,1,0,9.0,0,29562,29075,45062
0,48,0,0,1,11.0,0,50306,48949,40945
1,42,0,1,1,9.0,0,22473,20961,41648
1,25,1,1,1,9.8,0,51491,51271,44136
1,53,0,1,0,13.0,0,38720,37789,44855
1,56,0,0,1,13.0,0,29094,27366,48098
0,56,0,0,0,13.0,0,22273,21513,47793
0,31,0,0,0,11.0,0,34778,36055,39587
0,18,0,1,1,13.0,1,22573,22018,37785
0,39,0,0,0,11.0,0,56256,55233,40112
1,37,0,0,0,8.0,0,50668,49730,40374
0,59,0,1,0,12.0,0,52730,53411,35742
0,44,1,0,1,8.8,0,41836,42031,44442
0,47,0,0,1,12.0,0,24457,23702,40312
1,51,0,1,0,12.0,0,40064,40537,38951
1,44,0,0,1,11.0,0,47740,47322,40123
1,31,0,0,0,13.0,0,27443,27814,45132
1,46,0,1,0,7.0,0,59597,59421,45749
1,50,0,0,0,13.0,0,50618,50850,41867
1,32,0,0,1,7.0,0,23219,22220,50419
1,35,0,0,0,11.0,0,25020,25560,48245
0,62,0,1,0,13.0,0,55852,55743,46406
0,24,0,0,1,13.0,0,24678,23774,47414
0,34,0,0,1,10.0,0,41830,41643,41910
1,45,1,0,0,9.8,0,29167,29259,48803
0,43,0,1,1,13.0,0,30652,31159,39458
1,38,0,0,0,8.0,0,32764,32348,40814
0,27,0,1,1,10.0,0,46062,44102,43535
1,37,0,1,1,8.0,0,59126,59059,34458
0,27,0,0,0,7.0,0,35157,34799,40314
0,22,1,0,1,6.8,1,36093,36179,40542
0,54,1,0,0,8.8,0,29824,29431,44655
0,43,1,0,1,8.8,0,58388,57815,49489
0,60,0,0,0,8.0,0,33485,34178,35183
0,21,1,0,1,9.8,0,44241,43938,41822
0,27,1,0,0,11.8,1,45598,46248,41562
0,64,0,0,0,10.0,0,26172,26313,47567
0,24,1,0,1,9.8,1,25404,25641,39305
1,22,1,0,1,7.8,0,39289,38187,45600
1,33,0,0,0,13.0,0,58973,59613,43545
0,38,0,1,0,10.0,0,43983,43176,34425
0,19,1,0,1,6.8,0,45012,44569,39159
1,32,0,1,1,8.0,0,53016,53723,37896
1,54,0,0,0,10.0,0,33325,34057,38269
0,57,0,0,0,8.0,0,36914,38145,44598
0,58,0,0,0,9.0,0,33740,35388,45709
1,48,0,1,1,13.0,0,37489,37474,39015
1,53,0,0,1,7.0,0,45042,43701,40790
0,18,0,0,1,12.0,0,33523,33042,44499
0,22,0,0,1,13.0,0,23343,22938,44083
1,28,0,0,1,12.0,0,31703,31806,49958
1,38,0,0,1,11.0,0,32512,33239,48586
0,51,0,0,1,8.0,0,22639,22662,41433
1,45,0,1,0,9.0,0,40701,41517,43731
1,59,0,0,1,10.0,0,50707,51906,44962
1,55,0,1,0,11.0,0,37181,38337,48607
0,27,0,0,1,13.0,0,55876,56540,42779
1,43,1,0,1,10.8,0,39228,40639,44868
0,57,1,1,0,8.8,0,33374,31986,44142
0,64,0,1,0,11.0,0,59613,60393,40565
1,40,0,0,1,10.0,0,21743,22518,43393
1,48,0,0,0,9.0,0,57570,59154,37757
1,30,0,0,0,11.0,0,44599,44461,46831
0,38,0,1,0,11.0,0,49418,51663,39605
0,50,0,0,1,11.0,0,52936,51603,39373
0,51,1,0,0,9.8,0,33070,30991,39783
1,24,0,0,0,12.0,0,57975,56349,44837
0,57,0,0,1,13.0,0,36129,35647,42415
1,48,0,0,1,8.0,0,23424,23915,49649
1,64,0,0,0,11.0,0,32508,32343,45952
0,26,0,0,1,12.0,0,53701,53826,44085
0,31,1,0,1,12.8,0,23957,23757,41887
1,35,1,0,1,11.8,0,20390,20887,44384
1,25,0,1,1,12.0,0,41757,43067,41872
0,47,1,0,0,11.8,0,53178,53035,32356
1,44,0,0,0,11.0,0,32759,32270,48253
1,25,0,0,1,13.0,0,41541,40476,43776
1,39,1,0,1,10.8,0,21098,22626,47634
0,19,0,0,0,9.0,0,59417,57786,41596
0,28,0,0,1,7.0,0,51538,50720,40082
1,31,1,0,1,7.8,0,29214,31319,42100
1,63,0,0,1,11.0,0,26560,27560,49458
0,46,0,0,0,13.0,0,21922,20300,42331
1,60,1,0,1,6.8,0,39014,39335,43969
1,31,0,0,0,8.0,0,55004,57074,38451
0,43,0,0,0,11.0,0,47892,48209,46415
0,20,1,0,1,8.8,0,29452,29145,48566
0,43,0,0,1,12.0,0,32560,32931,48293
0,31,0,1,0,7.0,1,26547,26239,35286
0,61,0,0,0,7.0,0,25775,26385,39601
1,60,0,0,1,11.0,0,35620,34332,41825
1,26,0,0,1,9.0,0,38283,39379,46182
1,27,0,0,1,13.0,0,28782,27493,42074
0,58,0,0,0,12.0,0,34009,34273,39694
1,61,0,1,1,13.0,0,40910,39924,52327
1,26,0,0,1,8.0,0,47388,46258,41196
1,23,0,0,1,13.0,0,40623,41918,41127
0,48,0,0,0,12.0,0,41640,42549,41412
0,62,0,0,0,11.0,0,25076,23212,49588
1,50,1,0,0,7.8,0,59313,60004,46828
1,36,0,1,1,13.0,0,37067,38793,45372
0,33,1,0,1,12.8,0,33081,32832,45229
0,25,0,1,1,8.0,0,39639,40461,44000
0,28,1,0,1,9.8,1,46933,47797,39382
0,29,0,0,1,11.0,0,39072,40054,39536
0,37,0,0,1,8.0,0,56721,57226,35222
1,55,0,0,1,7.0,0,56166,57768,39406
1,55,1,0,0,12.8,0,28515,28591,41679
0,37,0,0,1,7.0,0,42016,40992,42139
0,42,1,0,0,7.8,0,35736,34168,39385
0,61,0,0,0,13.0,0,41296,41638,47427
1,59,0,1,1,9.0,0,41402,40649,45193
0,58,0,0,0,8.0,0,53150,53887,36410
0,35,0,0,1,10.0,0,44764,44547,44934
1,38,1,0,0,10.8,0,40006,40214,43481
0,36,1,1,0,7.8,0,37845,38419,33884
1,19,0,0,1,11.0,0,27159,26958,38654
0,53,0,0,0,8.0,0,45193,44190,43405
0,48,0,0,0,8.0,0,51270,51886,36741
1,64,0,1,0,12.0,0,39176,41417,46119
0,27,0,1,1,12.0,0,30405,31070,49958
0,42,0,1,1,10.0,0,37608,36319,42955
0,36,0,0,1,12.0,0,43171,43819,42797
0,50,0,1,1,11.0,0,36416,34727,35536
1,60,0,0,0,7.0,0,22475,22851,46082
0,32,1,0,0,11.8,0,30907,31274,37668
0,42,0,1,0,10.0,0,49071,50401,45053
0,36,0,1,1,8.0,0,26020,25815,41006
0,64,1,1,0,7.8,0,46159,45961,46457
0,53,0,0,0,7.0,0,45551,45223,49647
0,26,0,1,1,9.0,1,23484,22048,44249
1,58,0,1,1,11.0,0,27125,26582,47704
0,51,0,0,0,12.0,0,47072,47530,39914
0,24,0,1,1,9.0,0,33921,35037,42770
1,57,1,1,0,6.8,0,44494,45438,41215
1,22,1,0,1,12.8,0,24560,25972,41563
0,43,1,0,1,10.8,0,22678,22880,39308
0,27,0,0,1,9.0,0,36091,35317,41432
1,64,0,1,0,10.0,0,44524,43839,48511
0,51,0,0,1,13.0,0,23203,23914,46362
1,19,0,0,1,13.0,1,20165,19649,43119
1,63,0,0,1,10.0,0,39910,40233,47481
1,61,0,1,0,9.0,0,56127,55871,45345
1,23,0,0,1,7.0,0,44793,44129,46754
1,34,0,0,1,8.0,1,50610,50418,43388
1,39,0,0,1,9.0,0,46728,48344,46319
1,54,0,0,0,12.0,0,35758,35386,47591
0,52,1,1,0,12.8,0,20136,20663,43319
0,44,1,1,0,9.8,0,36510,37058,39313
1,49,0,0,1,13.0,0,28507,28895,43848
0,40,0,1,1,7.0,0,55370,54270,37994
0,25,0,0,1,8.0,0,24521,25280,38205
1,56,0,0,0,7.0,0,41936,42380,48075
1,31,0,1,1,12.0,0,28042,27869,47511
0,25,0,1,1,11.0,0,40254,39446,41234
0,26,1,1,1,11.8,0,23378,24650,37069
0,39,0,1,1,12.0,0,43311,45511,38497
0,40,0,0,1,10.0,0,55008,53794,36815
0,47,1,0,1,8.8,0,35347,35958,35269
0,33,1,1,1,9.8,0,44691,44285,36304
1,30,1,0,1,9.8,0,20454,21463,38677
0,29,1,0,1,7.8,0,27802,27587,42734
0,57,0,0,0,7.0,0,51559,52443,42796
0,61,0,0,0,10.0,0,20282,18442,44061
1,48,1,0,1,10.8,0,39659,41358,45980
1,35,1,1,1,8.8,0,43399,42450,37419
1,30,1,0,1,12.8,0,29639,28705,53924
0,46,0,0,1,13.0,0,38804,38442,37264
1,37,0,1,1,11.0,0,37975,38260,45303
1,36,0,0,0,12.0,0,47888,47597,49398
0,55,0,0,0,10.0,0,41096,39715,38821
0,61,1,0,0,10.8,0,39262,38498,41100
1,36,0,0,1,9.0,0,20926,21113,42425
0,59,0,1,0,13.0,0,56316,55777,55259
0,50,1,1,0,6.8,1,41893,41401,42446
0,40,1,1,1,9.8,1,30700,32588,40930
1,61,1,0,1,6.8,0,29250,29201,45157
0,53,1,1,0,9.8,0,42366,42967,40992
0,30,0,0,1,11.0,0,24316,25256,41735
0,59,1,0,1,10.8,0,54157,52408,40647
0,63,0,1,0,9.0,0,37215,37431,38044
1,42,1,0,1,8.8,0,29212,29173,45217
1,26,0,0,1,9.0,0,49512,49037,47775
0,62,0,0,0,12.0,0,42210,42608,45779
0,23,1,0,1,9.8,0,22152,22167,44503
1,40,0,0,0,10.0,0,59427,60571,46341
1,50,0,0,1,7.0,0,30079,30122,44266
0,25,0,0,1,12.0,0,56053,56466,38334
0,33,0,1,1,12.0,1,25850,26464,47954
0,28,0,0,1,10.0,0,52469,52376,38520
0,25,0,0,1,13.0,0,25670,25174,41844
0,59,0,1,0,13.0,0,48709,47348,42822
1,26,0,1,1,8.0,1,25546,26492,35276
1,21,1,0,1,6.8,0,57755,57759,37039
1,36,1,0,1,9.8,0,43475,42977,36501
0,59,1,1,0,7.8,0,41761,41861,40370
1,20,1,0,1,7.8,0,50000,51572,46261
1,60,0,0,1,12.0,0,43349,44273,43865
0,53,0,1,0,13.0,0,59963,61710,45882
0,48,1,0,1,6.8,0,51102,50836,42404
0,27,1,0,1,8.8,0,35971,35021,42402
0,56,0,0,0,13.0,0,50709,51381,45562
0,28,0,0,0,7.0,0,49921,49597,44532
0,24,0,0,1,8.0,0,44301,44179,45201
1,39,1,0,1,9.8,0,49686,49249,51698
0,48,1,0,0,10.8,0,58333,57688,40848
1,49,1,0,0,6.8,0,28524,27838,38217
0,22,0,0,1,8.0,0,58415,59268,38633
1,18,0,0,1,11.0,0,33195,33827,38408
0,35,0,0,1,7.0,0,22577,21994,44125
0,47,1,0,1,11.8,0,24537,24519,45659
1,35,0,0,1,10.0,0,29448,29708,48942
0,55,0,1,1,8.0,0,27845,27636,39535
0,49,1,0,1,6.8,0,34692,36646,40351
0,32,0,0,1,10.0,0,52058,51155,42156
0,35,1,0,0,11.8,0,51734,51939,45097
1,57,0,0,1,9.0,0,33570,33324,45399
1,49,0,0,0,10.0,0,57094,55414,47602
0,21,1,0,1,12.8,0,33367,34631,44848
1,51,0,0,0,7.0,0,38798,37330,37681
1,44,0,0,1,7.0,0,42473,42132,39716
0,62,0,1,0,10.0,0,43064,43113,44672
0,46,0,1,1,9.0,0,42572,44005,48654
1,59,0,0,0,8.0,0,36454,36091,42345
0,55,0,1,0,12.0,0,57049,56572,42228
0,24,0,0,1,8.0,1,40639,40269,37574
1,62,1,0,1,8.8,0,23915,25301,41424
0,42,0,0,1,11.0,0,46087,46422,51772
0,33,1,0,0,8.8,0,27561,28166,40340
1,22,0,0,1,12.0,0,45725,45416,38135
0,37,1,0,1,10.8,0,40085,40280,39046
1,23,0,1,1,9.0,0,24461,26315,40069
0,25,0,1,1,13.0,0,30338,29901,39877
1,20,0,0,1,10.0,0,56043,57061,47888
1,23,0,0,1,11.0,1,33440,33491,41175
1,23,0,0,0,11.0,0,20508,20988,41896
1,52,0,0,0,8.0,0,50052,50453,42247
0,56,1,0,0,9.8,0,56763,56679,44333
0,48,1,0,1,11.8,0,26358,28825,40880
1,54,0,0,1,10.0,0,22299,21974,46101
1,64,0,0,0,11.0,0,28605,28816,48306
1,49,0,0,0,13.0,0,54427,55056,55453
1,45,1,0,0,8.8,0,38481,39642,37102
0,35,0,1,1,7.0,0,22391,24431,38771
0,31,0,0,1,11.0,0,46070,46091,42067
0,27,0,0,1,7.0,1,22771,22606,42508
0,43,1,0,1,8.8,0,21025,20923,45005
1,25,0,1,1,9.0,1,29184,28934,46921
1,62,1,1,0,8.8,0,59517,58688,44487
